"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"China","CHN","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24571072330302","2.0687962298406","2.10615361955854","","","","","2.05132829907031","1.89258313764683","1.90551215066814","1.59170802242336","1.36875971812117","1.2197380785422","1.11346908670102","1.09526694544286","0.99466591452023","0.885346696134694","0.825868841792009","0.773199449343194","0.727914756317719","0.660106050334851","0.615882984238859","0.566555783864419","0.531025483737603","0.518966640910828","0.502270364156281","","","",
"China","CHN","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18660000","4031000","15920000","4490000","5731000","5924000","3612000","3602000","7434000","4463000","4033000","4034000","5074000","6037000","3632000","",
"China","CHN","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","","15.4228858947754","","17.412935256958","","10.945273399353","11.9402980804443","14.9038457870483","11.057692527771","6.73076915740967","7.692307472229","7.692307472229","7.5829381942749","7.5829381942749","8.45070457458496","7.51173686981201","8.45070457458496","8.3743839263916","8.86699485778809","11.822660446167","12.8078813552856","13.1067962646484","10.1449279785156","9.17874431610107","10.6280193328857","10.1449279785156","",
"China","CHN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.36154520511627","","-1.43743777275085","","-1.38408052921295","","-1.59419310092926","-1.51242911815643","-1.4624639749527","-1.50078511238098","-1.74897027015686","-1.72125017642975","-1.69949722290039","-1.7011684179306","-1.68054747581482","-1.63760912418365","-1.63794147968292","-1.63140857219696","-1.61666750907898","-1.66077363491058","-1.55957043170929","-1.50373148918152","-1.45992791652679","-1.6273341178894","-1.65873777866364","-1.64286768436432","-1.60957491397858","",
"China","CHN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","342573982177","390966877665","359238436559","474347228702","540167515628","593857571482","655897281624","653847619827","652212458371","594520851399","654156803837","731318634577","715302940183","757458883661","942314815525","769699283036","",
"China","CHN","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","","4.46998722860792","","","","","","","","","","","","","","","","","5.87759839174318","6.16136125499919","6.35254035459116","5.02524029505998","4.38135488562921","4.03333122108865","4.11454493447266","3.77299805330718","3.11152059628977","3.4747351882824","3.87683592110785","3.65579537094131","4.0503220981642","4.17669397615638","3.90948809065217","4.15028268844819","4.21561341673286","5.05253999476359","4.72734928520868","4.91958747669785","4.12519306227517","4.21579697952148","4.88367091937425","5.06300930213375","5.29850315117989","5.22487137970353","5.27250439924736","5.28111655720542","5.15512716390186","5.49232290221131","5.96260100638966","6.64428809117757","6.9648407758293","7.4057019945453","8.28285442643982","9.2274278821257","9.74306723841551","10.1114383308778","10.4396464927759","10.7558492884491","11.1084947939696","12.5321612119029","12.8597387687547","","","",
"China","CHN","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","2.78842060451256","","","","","","","","","","","","","","","","","1.48183457337672","1.59974026357344","1.10589221134339","2.03691975262648","2.07747300245619","1.82769514877746","1.80648384276661","1.61516956719018","1.80092006643862","1.54553747909381","1.45216114141838","1.58097276359362","1.55053834933619","1.56028924842283","1.27047561926019","1.52760540780725","1.45913671564734","1.686406144055","1.48039401176214","1.45646583535149","1.4070563649326","1.5017954610744","1.52638628158845","1.55368617202761","1.67292625348809","1.64090285062714","1.8908278754883","2.09403713898124","2.4144026211914","2.88525853362128","3.09709560701813","3.48395782205399","3.64723181235904","3.75146049803083","3.44044961196825","3.40458195728877","3.6643789380852","4.13626863361309","4.58056908438212","4.7213251275169","4.72660428012297","4.60139608372856","3.96677156295948","","","",
"China","CHN","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","","4.46998722860792","","","","","","","","","","","","","","","","","5.87759839174318","6.16136125499919","6.35254035459116","5.02524029505998","4.38135488562921","4.03333122108865","4.11454493447266","3.77299805330718","3.11152059628977","3.4747351882824","3.87683592110785","3.65579537094131","4.0503220981642","4.17669397615638","3.90948809065217","4.15028268844819","4.21561341673286","5.05253999476359","4.72734928520868","4.91958747669785","4.12519306227517","4.21579697952148","4.88367091937425","5.06300930213375","5.29850315117989","5.22487137970353","5.27250439924736","5.28111655720542","5.15512716390186","5.49232290221131","5.96260100638966","6.64428809117757","6.9648407758293","7.4057019945453","8.28285442643982","9.2274278821257","9.74306723841551","10.1114383308778","10.4396464927759","10.7558492884491","11.1084947939696","12.5321612119029","12.8597387687547","","","",
"China","CHN","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","","7.36483610046828","","","","","","","","","","","","","","","","","3.09527263683654","3.40608904827261","3.95827820411043","8.3823858132777","12.1602151570454","11.6057284075787","9.64156363182216","6.49983167693681","6.91962649000711","6.96112716030612","4.44104070499371","2.68300353917695","2.24616408290075","2.1560815811356","2.17566593371359","2.4836020981584","2.32027981863913","2.18942446477843","2.08752869419104","2.10530277767148","2.42143630713637","2.55167336972134","2.56198916967509","2.70908242192919","2.95555316791046","2.97967685290764","2.97023769007508","3.09821166647862","3.28096354583215","3.74371726759893","4.38012058479778","4.656764943222","4.11263768461266","4.10082659513079","4.45331758781322","4.58102126903278","4.85931189316411","5.05336855104493","4.87649764344118","4.3486230083023","4.2390997069559","4.82690335874807","4.73700603305594","","","",
"China","CHN","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7103647275","20.0005170433","24.0308314435","27.6944945549","29.956987651","30.7218557799","30.7195938409","29.3407280716","27.7085255258","29.6510537775","29.124908036","26.7601820618","27.0555774747","27.4221132321","25.9389723074","26.5630711866","26.4976248353","27.0686127356","27.3695907103","26.4784293642","27.0997277245","25.5035054561","","",
