"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Russian Federation","RUS","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1257937775869","24.8709736528591","37.470084258368","49.3287387990503","52.4330036231717","49.5700050059523","42.4559124407952","38.034508404268","36.4071682367638","41.182993432391","44.8421090573857","47.1428570591053","49.4287093708696","46.6420029969996","44.1658302773432","40.1770327220761","32.5966194416568","28.976321665118","20.700984616372","19.7009914098223","18.6185877520371","18.270905052252","18.059707199778","18.0118098812981","18.4281101629884","18.4279022856121","17.3945280157108","14.5300421620081","12.9853940710379","12.2279954208979","11.7203255932469","10.8008797427097","","",
"Russian Federation","RUS","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7100","",
"Russian Federation","RUS","Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval","VA.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","","27.8606967926025","","29.3532333374023","","26.8656711578369","25.3731346130371","23.0769233703613","22.5961532592773","16.8269233703613","15.865385055542","17.3076915740967","14.6919431686401","15.6398105621338","17.3708915710449","15.023473739624","14.5539903640747","13.7931032180786","12.8078813552856","12.8078813552856","12.8078813552856","13.1067962646484","12.5603866577148","14.4927539825439","13.043478012085","8.21256065368652","",
"Russian Federation","RUS","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6272228685391","40.8030781634735","53.4740313521165","50.8780701916371","52.0439375195421","33.5545148427755","30.3449087552808","28.5871736750101","27.8634730138566","24.6197682240537","24.2097848954945","20.5119477659378","21.4973750040866","21.6856636661095","20.9478836465527","20.6503720169033","18.1531704788009","19.753836055671","17.5040999075894","17.3466338826579","18.1416820057771","16.5715654425139","15.630747070487","15.7868132562474","18.2185197596117","17.9771619235497","8.27873845374424","7.29894343858056","11.7078244515497","",
"Russian Federation","RUS","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8423800000","10567340000","13281400000","14079740000","12505030000","11094960000","11300380000","12493680000","14956750000","18284900000","22843780000","28615810000","35481960000","43563020000","56531200000","45356810000","48644230000","57344710000","61464800000","69110930000","64817970000","50809020000","49818860000","56658870000","63623720000","60971860000","47214440000","54615850000","47811530000","",
"Russian Federation","RUS","Merchandise exports by the reporting economy (current US$)","TX.VAL.MRCH.WL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39931400000","44047200000","63077883000","77595355000","83979296000","85076577000","71463457000","72465641569","102811000000","82261711950","106960000000","131084000000","165776000000","238652000000","291679000000","352224000000","465692000000","284919000000","379010000000","503209000000","524483000000","527266000000","497834000000","343427000000","285534000000","355745000000","449185000000","419732000000","337885000000","","","",
"Russian Federation","RUS","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28391691751354","3.47014112134256","1.13958802326958","1.36567453038909","1.25879180982894","1.41336081257712","1.86343630143725","2.1146001454233","1.77390343737538","2.64912675209648","2.39532450729245","2.20059598272863","2.660882873878","2.11512235095453","1.85707532047216","2.67539145316617","2.39979789367221","2.51376499285762","2.45492079681275","2.1243122521656","2.23420572125312","1.58684768693601","2.54666646030605","3.18610698430816","4.4755049906491","4.58861259019803","3.89917957077819","3.07604360472873","3.25966291578496","","","",
"Russian Federation","RUS","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2376675999339","14.6367987068418","8.71210912389054","10.1033109520538","10.4772978806586","9.48666282142499","9.32915126118234","11.2079911712678","9.90277365651535","10.4038487190759","12.4854331955871","12.6387808603643","12.5253090109545","10.5918249895245","9.91028382056987","10.0778798824044","10.3188976209598","12.1109319557488","11.7266297891876","12.0077344948123","13.3812510035597","12.6719973821563","14.8543736534668","16.9094557335329","20.4812793113955","21.4734035230291","22.5213508752518","21.9330616693509","24.5221147200971","","","",
"Russian Federation","RUS","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.92371391351388","11.3379394627793","16.11753846322","11.399865385519","9.13824279912298","7.76359075824941","7.23812309172877","6.79267321171407","7.54616354995644","6.51179321692703","8.00467825169443","8.13641951091464","5.4575239167651","5.25762018292406","5.46295347541622","4.79733097260547","5.13944663103542","4.57539836873419","4.62236197775783","5.90115777218879","6.04896824432423","6.02759162477638","5.65644967703026","6.17355170558279","8.63720072203089","7.40377266771173","","",
"Russian Federation","RUS","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1222213192119","46.5695638916281","38.9882468378703","41.7695730347058","50.6010783794118","51.8103660490427","52.4883815852667","54.5075199017182","54.6966789645053","61.7805796867657","62.8821173688846","61.4635425789649","65.6784005422627","63.0130269894952","65.6482925992393","67.028076569532","70.2890584289155","70.5594810320243","69.5250946236846","62.8369478990481","48.291548108568","49.1248783758441","52.6808355618333","51.9517105308961","42.0988979009334","43.1468587746174","","",
